S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate
358,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
359,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
360,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
361,Punjab,BATHINDA,Whole Year ,low,6.5,90,15,Hot-dry
362,Punjab,BATHINDA,Kharif     ,low,6.0,90,15,Hot-dry
363,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
364,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
365,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
366,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
367,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
368,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
369,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
370,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
371,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
372,Punjab,BATHINDA,Whole Year ,low,6.5,90,15,Hot-dry
373,Punjab,BATHINDA,Kharif     ,low,6.0,90,15,Hot-dry
374,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
375,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
376,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
377,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
378,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
379,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
380,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
381,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
382,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
383,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
384,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
385,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
386,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
387,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
388,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
389,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
390,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
391,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
392,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
393,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
394,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
395,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
396,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
397,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
398,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
399,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
400,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
401,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
402,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
403,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
404,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
405,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
406,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
407,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
408,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
409,Punjab,BATHINDA,Whole Year ,low,6.5,90,15,Hot-dry
410,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
411,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
412,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
413,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
414,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
415,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
416,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
417,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
418,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
419,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
420,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
421,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
422,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
423,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
424,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
425,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
426,Punjab,BATHINDA,Whole Year ,low,6.5,90,15,Hot-dry
427,Punjab,BATHINDA,Kharif     ,low,6.0,90,15,Hot-dry
428,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
429,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
430,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
431,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
432,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
433,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
434,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
435,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
436,Punjab,BATHINDA,Kharif     ,medium,6.0,80,25,Hot-dry
437,Punjab,BATHINDA,Kharif     ,low,6.5,90,15,Hot-dry
438,Punjab,BATHINDA,Kharif     ,medium,6.25,80,25,Hot-dry
439,Punjab,BATHINDA,Kharif     ,medium,6.3,80,25,Hot-dry
440,Punjab,BATHINDA,Kharif     ,high,6.0,60,4,Hot-dry
441,Punjab,BATHINDA,Rabi       ,low,6.0,90,15,Hot-dry
442,Punjab,BATHINDA,Rabi       ,medium,6.25,80,25,Hot-dry
443,Punjab,BATHINDA,Rabi       ,high,6.4,60,40,Hot-dry
444,Punjab,BATHINDA,Rabi       ,medium,6.0,80,25,Hot-dry
445,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
446,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
447,Punjab,FARIDKOT,Rabi       ,low,6.0,90,15,Hot-dry
448,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
449,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
450,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
451,Punjab,FARIDKOT,Whole Year ,medium,6.0,80,25,Hot-dry
452,Punjab,FARIDKOT,Whole Year ,medium,6.3,80,25,Hot-dry
453,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
454,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
455,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
456,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
457,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
458,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
459,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
460,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
461,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
462,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
463,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
464,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
465,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
466,Punjab,FARIDKOT,Rabi       ,low,6.0,90,15,Hot-dry
467,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
468,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
469,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
470,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
471,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
472,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
473,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
474,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
475,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
476,Punjab,FARIDKOT,Rabi       ,low,6.0,90,15,Hot-dry
477,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
478,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
479,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
480,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
481,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
482,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
483,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
484,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
485,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
486,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
487,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
488,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
489,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
490,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
491,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
492,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
493,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
494,Punjab,FARIDKOT,Rabi       ,low,6.0,90,15,Hot-dry
495,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
496,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
497,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
498,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
499,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
500,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
501,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
502,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
503,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
504,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
505,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
506,Punjab,FARIDKOT,Rabi       ,low,6.0,90,15,Hot-dry
507,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
508,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
509,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
510,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
511,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
512,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
513,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
514,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
515,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
516,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
517,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
518,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
519,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
520,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
521,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
522,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
523,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
524,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
525,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
526,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
527,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
528,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
529,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
530,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
531,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
532,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
533,Punjab,FARIDKOT,Whole Year ,high,6.0,60,40,Hot-dry
534,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
535,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
536,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
537,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
538,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
539,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
540,Punjab,FARIDKOT,Rabi       ,high,6.4,60,40,Hot-dry
541,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
542,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
543,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
544,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
545,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
546,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
547,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
548,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
549,Punjab,FARIDKOT,Kharif     ,low,6.0,90,15,Hot-dry
550,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
551,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
552,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
553,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
554,Punjab,FARIDKOT,Rabi       ,medium,6.25,80,25,Hot-dry
555,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
556,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
557,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
558,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
559,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
560,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
561,Punjab,FARIDKOT,Kharif     ,low,6.4,90,15,Hot-dry
562,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
563,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
564,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
565,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
566,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
567,Punjab,FARIDKOT,Whole Year ,low,6.5,90,15,Hot-dry
568,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
569,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
570,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
571,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
572,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
573,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
574,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
575,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
576,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
577,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
578,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
579,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
580,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
581,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
582,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
583,Punjab,FARIDKOT,Kharif     ,medium,6.0,80,25,Hot-dry
584,Punjab,FARIDKOT,Kharif     ,low,6.5,90,15,Hot-dry
585,Punjab,FARIDKOT,Kharif     ,medium,6.3,80,25,Hot-dry
586,Punjab,FARIDKOT,Kharif     ,high,6.0,60,4,Hot-dry
587,Punjab,FARIDKOT,Rabi       ,medium,6.0,80,25,Hot-dry
588,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
589,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
590,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
591,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
592,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
593,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
594,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
595,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
596,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
597,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
598,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
599,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
600,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
601,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
602,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
603,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
604,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
605,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
606,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
607,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
608,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
609,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
610,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
611,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
612,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
613,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
614,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
615,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.25,80,25,Temperate
616,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.2,90,15,Temperate
617,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
618,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
619,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
620,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
621,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
622,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
623,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.25,80,25,Temperate
624,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
625,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
626,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
627,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
628,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
629,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
630,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
631,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
632,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.25,80,25,Temperate
633,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
634,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
635,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
636,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
637,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
638,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
639,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
640,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
641,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
642,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
643,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
644,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
645,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
646,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
647,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
648,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.2,60,40,Temperate
649,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
650,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
651,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
652,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
653,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
654,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
655,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
656,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
657,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
658,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
659,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
660,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
661,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
662,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
663,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
664,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
665,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
666,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
667,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.0,90,15,Temperate
668,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
669,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
670,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
671,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.4,90,15,Temperate
672,Punjab,FATEHGARH SAHIB,Kharif     ,low,6.0,90,15,Temperate
673,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
674,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
675,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
676,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
677,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
678,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
679,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
680,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
681,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
682,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
683,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
684,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
685,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
686,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
687,Punjab,FATEHGARH SAHIB,Whole Year ,low,6.5,90,15,Temperate
688,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
689,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
690,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
691,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
692,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
693,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
694,Punjab,FATEHGARH SAHIB,Kharif     ,medium,6.25,80,25,Temperate
695,Punjab,FATEHGARH SAHIB,Kharif     ,high,6.0,60,4,Temperate
696,Punjab,FATEHGARH SAHIB,Rabi       ,low,6.0,90,15,Temperate
697,Punjab,FATEHGARH SAHIB,Rabi       ,high,6.4,60,40,Temperate
698,Punjab,FATEHGARH SAHIB,Rabi       ,medium,6.0,80,25,Temperate
699,Punjab,FATEHGARH SAHIB,Whole Year ,high,6.0,60,40,Temperate
700,Punjab,FAZILKA,Whole Year ,high,6.0,60,40,Hot-dry
701,Punjab,FAZILKA,Kharif     ,low,6.0,90,15,Hot-dry
702,Punjab,FAZILKA,Kharif     ,medium,6.0,80,25,Hot-dry
703,Punjab,FAZILKA,Kharif     ,low,6.5,90,15,Hot-dry
704,Punjab,FAZILKA,Kharif     ,high,6.0,60,4,Hot-dry
